0,4,7,11.758012,40412.609177
3,4,7,14.846177,12086572.805610
3,4,7,26.846177,20190051.063718
21,4,7,39.799361,20293587.127216
26,4,7,43.594908,32158934.833290
26,4,7,55.594908,44485303.970161
26,4,7,67.594908,63134283.468529
26,4,7,79.594908,77994800.199270
26,4,7,91.594908,92737561.070847
28,4,7,44.896752,32257878.095297
29,4,7,45.251728,32285017.460435
32,4,7,46.954918,32396396.964343
37,4,7,52.160160,32417507.566845
46,4,7,58.709442,46438515.904414
47,4,7,58.831941,49169242.301348
50,4,7,61.226384,51197885.147662
60,4,7,71.337143,66001411.717329
66,4,7,75.867260,66089628.927374
69,4,7,80.927831,79982815.944078
73,4,7,83.949875,88020820.268933
74,4,7,84.585230,89971763.807869
79,4,7,88.940572,89995440.696376
81,4,7,91.206058,90089749.114019
88,4,7,96.954650,94736352.734700
98,4,7,104.489624,102786210.292519
99,4,7,105.368150,103389877.727381
103,4,7,109.720470,105390250.039385
106,4,7,112.372454,105980246.411621
108,4,7,116.408591,108059089.923268
111,4,7,117.440410,108636313.177870
112,4,7,118.029947,116556059.355856
113,4,7,118.145653,116569523.980340
117,4,7,122.169492,124532926.890325
118,4,7,122.505370,124557621.900010
119,4,7,124.542310,124577050.545749
126,4,7,138.945622,125182250.886895
127,4,7,140.373110,125274199.366945
128,4,7,142.082944,127250915.193032
143,4,7,154.332896,129201838.697414
145,4,7,155.244343,132002425.611823
148,4,7,159.146475,132035613.854926
150,4,7,160.630666,132053439.021419
151,4,7,160.670348,132078817.850116
156,4,7,168.023045,132099080.556883
157,4,7,168.451901,134844844.153825
163,4,7,173.819697,134871640.476939
165,4,7,177.485440,137720430.772283
169,4,7,181.234146,139735541.397081
171,4,7,183.386701,141712375.177729
172,4,7,185.770782,141744976.523536
180,4,7,196.699030,144595560.395046
182,4,7,197.704464,152513951.035661
183,4,7,197.775236,152537863.469685
187,4,7,200.221211,155378804.161241
189,4,7,201.756827,155963749.691156
191,4,7,203.190473,157981078.128443
203,4,7,207.262114,158006637.113329
206,4,7,209.284340,160805599.188377
208,4,7,212.217849,172800685.746446
