5,4,8,16.994718,40417.845883
9,4,8,20.892945,58848.943976
10,4,8,21.851355,2038911.307041
16,4,8,30.019278,2060960.493528
17,4,8,34.886049,10064671.273620
18,4,8,35.844685,12130986.075136
27,4,8,44.019680,12149040.529531
33,4,8,50.002691,12180450.423514
41,4,8,54.591907,14214002.513088
45,4,8,58.249998,16981909.664332
54,4,8,65.716541,17571416.723269
58,4,8,68.432890,19568217.338586
62,4,8,72.682368,19597677.516489
82,4,8,95.349528,19618010.487850
83,4,8,95.722833,27570559.808440
86,4,8,96.633092,30277261.915219
90,4,8,98.528670,32291120.389222
105,4,8,112.152313,32318423.067961
109,4,8,117.104783,32350843.253594
116,4,8,120.621862,35150081.636400
121,4,8,128.231795,37161131.346303
122,4,8,134.041071,37264883.848905
124,4,8,138.538763,37855788.848447
130,4,8,143.350018,40676782.945948
133,4,8,146.056213,52659595.630746
133,4,8,158.056213,81195813.708181
133,4,8,170.056213,105363574.208528
133,4,8,182.056213,131274924.206040
133,4,8,194.056213,147821259.230936
135,4,8,147.956069,64598367.844823
135,4,8,159.956069,93174705.845842
135,4,8,171.956069,117328363.390474
135,4,8,183.956069,143234393.348630
135,4,8,195.956069,162629587.932585
135,4,8,207.956069,186268066.153096
135,4,8,219.956069,196530639.959145
137,4,8,150.563437,64621796.475005
138,4,8,151.095850,66671091.600073
139,4,8,151.263588,68612381.533300
146,4,8,157.197541,69247444.837292
154,4,8,165.494012,93269855.567716
158,4,8,168.927305,93290711.829090
166,4,8,178.337589,119281189.401761
175,4,8,191.240827,145216238.290172
179,4,8,195.647847,150627394.051567
186,4,8,200.125715,162703637.004487
194,4,8,204.181993,165549257.670016
197,4,8,205.461206,167499462.336972
198,4,8,206.283710,170284894.759117
201,4,8,207.202519,172318194.376253
202,4,8,207.215457,174275736.679600
211,4,8,213.781818,186295335.443041
215,4,8,215.392451,188324279.778117
223,4,8,224.484436,199302980.254581
224,4,8,224.822118,202173341.372412
228,4,8,227.935896,210018921.509824
229,4,8,228.022943,212026137.866450
231,4,8,228.283462,212047148.364781
232,4,8,228.892363,212071994.656240
233,4,8,230.864242,212098352.266716
234,4,8,231.661978,214935687.272973
235,4,8,231.672672,217774745.636924
238,4,8,235.167562,218354374.600461
240,4,8,235.957938,218377691.666886
251,4,8,257.598625,218972475.064367
252,4,8,257.855646,219080050.755027
254,4,8,259.316022,219104413.217502
255,4,8,260.188957,219135158.027823
257,4,8,260.955794,219236778.274934
260,4,8,263.061900,221226755.757446
263,4,8,268.112667,223214776.668379
274,4,8,278.113177,225256243.489823
285,4,8,291.393615,225282481.830216
290,4,8,296.736058,225310570.969451
291,4,8,298.582921,228171893.652157
298,4,8,306.027352,230155962.581613
302,4,8,307.304074,232135972.619007
306,4,8,312.631818,234922802.091233
307,4,8,313.775079,237670089.106239
308,4,8,314.131990,237769844.175079
313,4,8,318.308922,239765400.869600
314,4,8,319.418596,241804000.197883
316,4,8,321.715603,241824923.379542
320,4,8,324.617885,244512195.143270
328,4,8,331.652713,247389174.670894
329,4,8,332.494713,249412821.145529
334,4,8,337.321842,252127321.445437
340,4,8,344.855694,254928489.168097
342,4,8,345.912562,254950685.622630
344,4,8,346.556619,255044670.892431
345,4,8,346.613451,256969480.347357
355,4,8,353.754493,256995735.612602
364,4,8,363.214678,257017817.154603
366,4,8,364.622358,257119434.104275
368,4,8,366.052176,257210950.232126
373,4,8,371.387771,257235057.060734
383,4,8,377.491278,257806808.992308
384,4,8,379.256324,257829946.842096
387,4,8,387.944808,260551315.857828
389,4,8,389.860015,260631557.887686
392,4,8,391.225905,262559978.141980
393,4,8,396.286515,262582999.017111
397,4,8,400.793950,264703026.623756
400,4,8,404.222045,266716713.962823
406,4,8,407.543501,267298362.541085
407,4,8,408.532605,267322643.667600
410,4,8,414.752617,270063779.743845
411,4,8,417.017932,270091525.442465
418,4,8,427.134547,272110736.460988
419,4,8,428.348496,272128244.993420
422,4,8,432.853520,274960193.389703
423,4,8,433.507469,275058530.002189
429,4,8,438.554217,282940094.313864
442,4,8,456.539292,282958190.356558
443,4,8,457.162416,283045823.530484
462,4,8,475.582234,285124275.082799
470,4,8,484.641162,287151933.571042
474,4,8,492.596680,287174752.318728
483,4,8,505.622332,287202803.068610
485,4,8,506.589153,289191252.319703
494,4,8,511.369660,301248727.218670
494,4,8,523.369660,309599404.634177
496,4,8,516.150929,301355023.450977
507,4,8,527.431591,309623643.549294
511,4,8,533.020266,312462287.829328
512,4,8,533.745564,314482822.471244
517,4,8,539.179832,316526125.496024
519,4,8,542.804286,317121778.943848
527,4,8,549.972933,317192200.515404
533,4,8,555.473809,317217997.482486
536,4,8,559.530732,317802815.687987
551,4,8,571.986727,319828274.009150
555,4,8,574.515109,319847862.414473
561,4,8,581.608496,322662145.458262
562,4,8,582.358468,325457059.942368
563,4,8,583.597148,327470366.237943
564,4,8,585.851237,327489734.388412
565,4,8,587.381928,327514580.475894
568,4,8,588.644513,327611217.599562
569,4,8,588.791109,327695455.531806
572,4,8,591.876093,327726298.410724
575,4,8,596.126562,329739531.645863
578,4,8,598.523433,329778515.198378
594,4,8,619.024556,330402984.081755
596,4,8,619.525267,330495588.077742
600,4,8,624.408977,333399823.258113
606,4,8,633.247117,335402136.024837
609,4,8,638.764985,335425987.833741
611,4,8,639.469588,335445054.044959
622,4,8,648.459794,338345035.808823
623,4,8,651.834064,340391904.598914
628,4,8,656.937468,343282762.201938
630,4,8,659.508089,343305625.273242
633,4,8,661.880636,343336816.167491
636,4,8,662.088937,345395943.705415
637,4,8,662.231060,345479897.201886
638,4,8,663.397078,345504999.970347
650,4,8,670.419257,345524908.167821
655,4,8,681.086434,357570777.678298
655,4,8,693.086434,370414097.295518
655,4,8,705.086434,393745585.330269
655,4,8,717.086434,407723547.542261
655,4,8,729.086434,441099087.104074
655,4,8,741.086434,465260721.055913
655,4,8,753.086434,490199595.294896
655,4,8,765.086434,529873134.785625
655,4,8,777.086434,573290457.716212
655,4,8,789.086434,611535052.099282
655,4,8,801.086434,663970382.451204
655,4,8,813.086434,702070672.471208
655,4,8,825.086434,718906964.826502
655,4,8,837.086434,750700468.608451
655,4,8,849.086434,792771765.568638
655,4,8,861.086434,821478729.189378
655,4,8,873.086434,845699937.774547
655,4,8,885.086434,874524006.635666
655,4,8,897.086434,886705194.164267
655,4,8,909.086434,902596986.516524
655,4,8,921.086434,916514211.886822
655,4,8,933.086434,928306104.044569
655,4,8,945.086434,942516944.422369
655,4,8,957.086434,957380114.183623
655,4,8,969.086434,972258939.134021
655,4,8,981.086434,984100869.972822
655,4,8,993.086434,1013126313.993193
655,4,8,1005.086434,1042697142.759982
655,4,8,1017.086434,1065071021.337523
655,4,8,1029.086434,1079007174.609400
655,4,8,1041.086434,1093636621.982396
655,4,8,1053.086434,1123053796.368166
655,4,8,1065.086434,1151791848.297606
655,4,8,1077.086434,1182308199.435360
655,4,8,1089.086434,1222131771.939671
655,4,8,1101.086434,1238983040.103063
655,4,8,1113.086434,1253013076.638885
655,4,8,1125.086434,1268134668.747297
655,4,8,1137.086434,1293046229.478501
655,4,8,1149.086434,1319029605.913873
655,4,8,1161.086434,1345926420.772770
655,4,8,1173.086434,1374787470.053033
655,4,8,1185.086434,1399699009.311049
655,4,8,1197.086434,1417375974.692515
655,4,8,1209.086434,1429286234.511888
655,4,8,1221.086434,1441192340.396153
655,4,8,1233.086434,1463304119.534503
655,4,8,1245.086434,1485963396.428234
655,4,8,1257.086434,1501814433.016100
655,4,8,1269.086434,1513811017.270279
655,4,8,1281.086434,1545189423.260014
655,4,8,1293.086434,1585347859.110458
655,4,8,1305.086434,1615114702.852257
655,4,8,1317.086434,1639096694.171456
655,4,8,1329.086434,1663349649.851220
655,4,8,1341.086434,1695210199.090200
655,4,8,1353.086434,1731898294.064763
655,4,8,1365.086434,1755297867.457956
655,4,8,1377.086434,1769386919.297192
655,4,8,1389.086434,1789151956.303294
655,4,8,1401.086434,1808008989.285308
655,4,8,1413.086434,1822397301.036135
655,4,8,1425.086434,1839204769.701707
655,4,8,1437.086434,1853156926.467669
655,4,8,1449.086434,1876000043.651956
655,4,8,1461.086434,1910640656.862313
655,4,8,1473.086434,1946562245.542211
655,4,8,1485.086434,1973523716.035124
655,4,8,1497.086434,2001373483.484263
655,4,8,1509.086434,2017867159.550975
655,4,8,1521.086434,2032563314.937244
655,4,8,1533.086434,2046814093.274699
655,4,8,1545.086434,2060675106.158972
655,4,8,1557.086434,2073216748.961190
655,4,8,1569.086434,2087942914.836495
655,4,8,1581.086434,2101893647.128275
655,4,8,1593.086434,2113921289.999917
655,4,8,1605.086434,2125859672.383753
655,4,8,1617.086434,2141944472.041685
655,4,8,1629.086434,2156808263.011018
655,4,8,1641.086434,2175760184.161660
655,4,8,1653.086434,2190327877.551693
655,4,8,1665.086434,2212569568.335417
655,4,8,1677.086434,2230522480.274816
655,4,8,1689.086434,2250115355.056297
655,4,8,1701.086434,2262252810.440227
655,4,8,1713.086434,2280027350.684878
655,4,8,1725.086434,2305135934.667524
655,4,8,1737.086434,2322784498.766110
655,4,8,1749.086434,2352862364.953878
655,4,8,1761.086434,2376888908.416188
655,4,8,1773.086434,2412837939.169118
655,4,8,1785.086434,2450905441.485243
655,4,8,1797.086434,2474511483.744275
655,4,8,1809.086434,2500664856.012755
655,4,8,1821.086434,2523484117.630449
655,4,8,1833.086434,2535563988.474924
655,4,8,1845.086434,2557131846.231942
655,4,8,1857.086434,2581483765.974600
655,4,8,1869.086434,2610331882.259608
655,4,8,1881.086434,2650482374.583964
655,4,8,1893.086434,2686499708.322806
655,4,8,1905.086434,2713082198.022904
655,4,8,1917.086434,2753145936.600720
655,4,8,1929.086434,2779213734.540975
655,4,8,1941.086434,2803768552.072553
655,4,8,1953.086434,2837315060.658566
655,4,8,1965.086434,2873221634.899868
655,4,8,1977.086434,2907459932.246813
655,4,8,1989.086434,2931656114.026478
655,4,8,2001.086434,2957390962.452916
655,4,8,2013.086434,2984621349.945244
655,4,8,2025.086434,3014076976.775599
655,4,8,2037.086434,3038444360.909237
655,4,8,2049.086434,3065212845.359278
655,4,8,2061.086434,3084193008.045678
655,4,8,2073.086434,3096299224.977973
655,4,8,2085.086434,3111052063.393397
655,4,8,2097.086434,3123141804.049409
655,4,8,2109.086434,3137951415.480444
655,4,8,2121.086434,3162130076.819993
655,4,8,2133.086434,3187929532.151494
655,4,8,2145.086434,3212200278.995655
655,4,8,2157.086434,3242215820.080516
655,4,8,2169.086434,3266468753.340824
655,4,8,2181.086434,3290286861.280477
655,4,8,2193.086434,3310746904.518047
655,4,8,2205.086434,3330683996.144226
655,4,8,2217.086434,3343240863.140989
655,4,8,2229.086434,3362192062.177279
655,4,8,2241.086434,3394838610.451385
655,4,8,2253.086434,3409221160.127285
655,4,8,2265.086434,3426997250.518331
655,4,8,2277.086434,3449230101.177807
655,4,8,2289.086434,3464369336.247950
655,4,8,2301.086434,3480870008.074405
655,4,8,2313.086434,3502778264.543284
655,4,8,2325.086434,3516819144.132786
655,4,8,2337.086434,3534290818.201398
655,4,8,2349.086434,3548239319.344604
655,4,8,2361.086434,3560829259.050224
655,4,8,2373.086434,3575692580.318956
655,4,8,2385.086434,3589614606.452481
655,4,8,2397.086434,3604472024.291507
655,4,8,2409.086434,3616598348.092339
655,4,8,2421.086434,3631507152.539842
655,4,8,2433.086434,3651056764.420694
655,4,8,2445.086434,3665284282.149269
655,4,8,2457.086434,3685236175.263470
655,4,8,2469.086434,3700954133.321289
655,4,8,2481.086434,3715057730.191458
655,4,8,2493.086434,3730137291.162665
655,4,8,2505.086434,3744185260.495210
655,4,8,2517.086434,3763288519.945194
655,4,8,2529.086434,3783827515.070082
655,4,8,2541.086434,3802151480.345797
655,4,8,2553.086434,3834263384.305476
655,4,8,2565.086434,3858422171.492607
655,4,8,2577.086434,3884427464.861318
655,4,8,2589.086434,3914356102.522478
655,4,8,2601.086434,3940475697.045267
655,4,8,2613.086434,3964418753.662193
655,4,8,2625.086434,4004449855.080790
655,4,8,2637.086434,4024735476.559551
655,4,8,2649.086434,4036773972.808659
655,4,8,2661.086434,4056949237.756859
655,4,8,2673.086434,4081508951.367946
655,4,8,2685.086434,4093566410.100676
655,4,8,2697.086434,4113963121.228617
655,4,8,2709.086434,4135687485.394906
655,4,8,2721.086434,4147777472.564618
655,4,8,2733.086434,4166540670.567415
655,4,8,2745.086434,4184042906.145745
655,4,8,2757.086434,4206423904.981755
655,4,8,2769.086434,4227425724.768537
655,4,8,2781.086434,4242226174.524086
655,4,8,2793.086434,4254152814.065291
655,4,8,2805.086434,4268726291.480849
655,4,8,2817.086434,4298683286.688493
655,4,8,2829.086434,4330319166.051068
655,4,8,2841.086434,4354612560.347017
655,4,8,2853.086434,4381329922.475694
655,4,8,2865.086434,4404098179.644739
655,4,8,2877.086434,4417833275.242887
655,4,8,2889.086434,4435995446.104569
655,4,8,2901.086434,4450670674.462323
655,4,8,2913.086434,4465804681.412212
655,4,8,2925.086434,4480988685.765876
655,4,8,2937.086434,4497853489.827783
655,4,8,2949.086434,4510021924.748320
655,4,8,2961.086434,4524186033.112007
655,4,8,2973.086434,4536175227.917623
655,4,8,2985.086434,4558218096.553625
655,4,8,2997.086434,4571491940.336241
655,4,8,3009.086434,4587523300.574346
655,4,8,3021.086434,4609589627.325048
655,4,8,3033.086434,4626170033.161578
655,4,8,3045.086434,4646668923.278522
655,4,8,3057.086434,4658718178.138106
655,4,8,3069.086434,4673892891.748363
655,4,8,3081.086434,4685891084.728224
655,4,8,3093.086434,4705727874.032658
655,4,8,3105.086434,4727111877.273540
655,4,8,3117.086434,4741941264.183793
655,4,8,3129.086434,4765634772.876193
655,4,8,3141.086434,4789627571.344262
655,4,8,3153.086434,4816288740.575142
655,4,8,3165.086434,4845766855.251104
655,4,8,3177.086434,4874201897.972402
655,4,8,3189.086434,4891079719.449923
655,4,8,3201.086434,4914905341.752288
655,4,8,3213.086434,4941695825.161132
655,4,8,3225.086434,4965995107.694452
655,4,8,3237.086434,4989807359.872885
655,4,8,3249.086434,5014382013.916638
655,4,8,3261.086434,5026496141.938658
655,4,8,3273.086434,5043429869.146424
655,4,8,3285.086434,5060260685.304433
655,4,8,3297.086434,5072494287.270364
655,4,8,3309.086434,5087555758.944889
655,4,8,3321.086434,5108353299.943014
655,4,8,3333.086434,5130379425.358727
655,4,8,3345.086434,5145076530.048546
655,4,8,3357.086434,5157151956.439917
655,4,8,3369.086434,5170907973.933603
655,4,8,3381.086434,5190859346.701788
655,4,8,3393.086434,5203110879.579183
655,4,8,3405.086434,5226055797.362480
655,4,8,3417.086434,5240994158.671217
655,4,8,3429.086434,5257721295.617391
655,4,8,3441.086434,5281164854.763025
655,4,8,3453.086434,5294982980.775831
655,4,8,3465.086434,5319061307.995541
655,4,8,3477.086434,5345265367.937699
655,4,8,3489.086434,5382672112.525928
655,4,8,3501.086434,5409754080.845074
655,4,8,3513.086434,5427442007.333790
655,4,8,3525.086434,5445220290.306860
655,4,8,3537.086434,5457284858.946306
655,4,8,3549.086434,5477194927.985193
655,4,8,3561.086434,5489469285.657186
655,4,8,3573.086434,5507098074.997873
655,4,8,3585.086434,5521278790.596528
655,4,8,3597.086434,5535358539.064384
655,4,8,3609.086434,5547412742.837116
655,4,8,3621.086434,5560275975.820573
655,4,8,3633.086434,5580317902.143524
655,4,8,3645.086434,5592675819.560459
655,4,8,3657.086434,5605362694.396782
655,4,8,3669.086434,5631605715.712730
655,4,8,3681.086434,5645779435.639535
655,4,8,3693.086434,5669806985.959358
655,4,8,3705.086434,5698617636.997643
655,4,8,3717.086434,5718818168.661101
655,4,8,3729.086434,5739064225.986489
655,4,8,3741.086434,5751183290.139827
655,4,8,3753.086434,5767715823.507560
655,4,8,3765.086434,5795596176.748999
655,4,8,3777.086434,5820521454.029933
655,4,8,3789.086434,5841102267.936010
